videoId,comment,channelId,channelName
stMM0EsoGwY,ur foundation doesn't match your skin,Jaclyn Hill,Jaclynhill1
stMM0EsoGwY,the Christmas background  the red lips. the  coca cola...there's so much classic holiday  in one video and l can't handle it!,Jaclyn Hill,Jaclynhill1
stMM0EsoGwY,the Christmas background  the red lips. the  coca cola...there's so much classic holiday  in one video and l can't handle it!,Jaclyn Hill,Jaclynhill1
stMM0EsoGwY,That perfume bottle makes me think you've been handed a quest to return it to the dark crystal.,Jaclyn Hill,Jaclynhill1
stMM0EsoGwY,I just went to pottery barn and bought the faux fur robe for 50.00 bucks because it clearanced out...  What......,Jaclyn Hill,Jaclynhill1
stMM0EsoGwY,What watch is she wearing?,Jaclyn Hill,Jaclynhill1
stMM0EsoGwY,I am so going to get all of this stuff! I have the 2 sided scarf I LOVE IT!!,Jaclyn Hill,Jaclynhill1
stMM0EsoGwY,i checked everything she reccomended and it is all out of stock  Jaclyn you are too good of a gift giver,Jaclyn Hill,Jaclynhill1
stMM0EsoGwY,Honestly you can get the most beautiful real silver zirconica earings at ''sixx'' for 20 bucks. I find the pricing on the ones that you mentioned in the video outrageous since all zirconica shines like that  I can buy swarovski studs for that kind of money lol.,Jaclyn Hill,Jaclynhill1
stMM0EsoGwY,script demonstration others performance section her circle championship lightly busy.,Jaclyn Hill,Jaclynhill1
stMM0EsoGwY,I got my sister-in-law your palette for Christmas and she loved it! *I also got one for me :p,Jaclyn Hill,Jaclynhill1
stMM0EsoGwY,Girl You are so on point! when you go to cheap stores after a couple washes its literally ready for the garbage. Spend the extra money.,Jaclyn Hill,Jaclynhill1
stMM0EsoGwY,12:50.... I love her reaction,Jaclyn Hill,Jaclynhill1
stMM0EsoGwY,this is so helpful,Jaclyn Hill,Jaclynhill1
stMM0EsoGwY,HOME GIRLLLLL! so i got my boyfriend the massage machine and he loves it! Can you do a Valentines day gift guide! :DDDD pleaseeeee,Jaclyn Hill,Jaclynhill1
stMM0EsoGwY,I've watched this video so many times now. I want everything from your list!,Jaclyn Hill,Jaclynhill1
stMM0EsoGwY,Super fun video.,Jaclyn Hill,Jaclynhill1
stMM0EsoGwY,pleeaassee upload more i love you,Jaclyn Hill,Jaclynhill1
stMM0EsoGwY,whats the name of the first robe she showed?? I can only find the 2nd!,Jaclyn Hill,Jaclynhill1
stMM0EsoGwY,i frikin LOVE this universal gift guide i ordered the massager girl,Jaclyn Hill,Jaclynhill1
stMM0EsoGwY,I love your black hair !,Jaclyn Hill,Jaclynhill1
stMM0EsoGwY,hope you guys like this channel and check out mines for entertaining purposes only :),Jaclyn Hill,Jaclynhill1
