videoId,comment,channelId,channelName
WQddA5NfwXk,"Ultimately it's not about me. It's about the animals" - She rocks! I love Kat Von D <3,farmsanctuary,farmsanctuary1
mIX-Q35CmYw,a wholesome video,farmsanctuary,farmsanctuary1
mIX-Q35CmYw,Many Thanks  all of you who went out to save  and give Frank a decent life   your heart is in the right place.,farmsanctuary,farmsanctuary1
mIX-Q35CmYw,does this sanctuary allow visitors to come and play and clean volunteer? ? ive been stalking them for a while lol and if be honored and need the love to go there and help and play mostly but help as well hee hee,farmsanctuary,farmsanctuary1
mIX-Q35CmYw,Thank you for saving Frank  and all of the others you have and do and will.,farmsanctuary,farmsanctuary1
mIX-Q35CmYw,He looks really good! He looks happy and healthy and his coat is Beautiful!,farmsanctuary,farmsanctuary1
mIX-Q35CmYw,Happy Birthday Frank!!!,farmsanctuary,farmsanctuary1
mIX-Q35CmYw,Love you  Frankie....you are my spirit animal!,farmsanctuary,farmsanctuary1
mIX-Q35CmYw,Makes every bite of steak I choose to miss out on so worth it!! Love!!,farmsanctuary,farmsanctuary1
mIX-Q35CmYw,Happy Birthday sweetheart he sure is a Ham,farmsanctuary,farmsanctuary1
mIX-Q35CmYw,Happy re-birthday  Frank! <3,farmsanctuary,farmsanctuary1
mIX-Q35CmYw,A wonderful way to begin April. Thank you. I'm very happy  Frank has found love  compassion a place to call home and love. God bless you folks for all that you do!!,farmsanctuary,farmsanctuary1
mIX-Q35CmYw,So Happy  for Frank and all the  other rescue Animals. you guys are Amazing  !!!! Thank you for helping  these Beautiful  loving beings x,farmsanctuary,farmsanctuary1
mIX-Q35CmYw,yeah this is amazing !! <333 happy animals ! go vegan :D,farmsanctuary,farmsanctuary1
mIX-Q35CmYw,Amazing.,farmsanctuary,farmsanctuary1
J5znOi_Qvso,Can we get an update on their mother?  I searched your site for "Tilda" but the only mention was at the initial rescue.  Is she doing OK?  (And I love the way the little guys wag their tails when they're drinking.),farmsanctuary,farmsanctuary1
J5znOi_Qvso,isn't that hard on their necks?,farmsanctuary,farmsanctuary1
J5znOi_Qvso,They are  so sweet and  Adorable  love the way there tails swish madly from side to side  just shows  how excited  they are .,farmsanctuary,farmsanctuary1
J5znOi_Qvso,Tiny goatees! Big hunger!,farmsanctuary,farmsanctuary1
J5znOi_Qvso,Milk bubbles!  LOL,farmsanctuary,farmsanctuary1
J5znOi_Qvso,What's in the bottle?,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,Vegan for life!,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,Beautiful video. Vegan forever x,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,If it wasn't for meat  Frank would have never been born... Sad freaking truth. Once we learn how to produce tasty meat in the lab  all those farm animals will become obsolete.,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,Everyone subscribe,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,Poor Frank must have been terrified he couldn't get into that trailer fast enough such a beautiful soul Thankyou so much for saving him you are all so kind bless you.,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,It was a Halal slaughterhouse he fled.,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,i am eating tri-tip while watching this  i would have slapped a slice of cheese on frank's ass if i could have gotten to him first,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,These Slaughter houses need     Sanctuary Phone number to call   when these  animals break free  and the police need   sanctuary  phone numbers.... instead of back to the  slaughter house,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,Cows/pigs/chickens are friends not food.   Cows are the most sensitive  intelligent  sweet animals  there are so many fantastic reasons to be vegan and one to eat meat.    The new US and Canadian food guides now recommend plant based diets too.   It is criminal to eat meat  and to put animals through hell at slaughterhouses.,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,great,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,Great story.,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,I seen your video many times and I cry every time- he was so scared - he seem to b saying I want to live - please give a chance,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,I am so happy for good and kind people in the world. And I have seen Frank in the Wisconsin farm sanctuary in Watkins Glen on youtube!!!!!!,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,god bless you and thank you for saving Frank.,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,Well done frank,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,Amazing! Than you for giving Frank a safe haven,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,Thankyou Jon  for your years of service to the public  and now contributing to a better world for animals. You are life goals!,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,The clever boy who just wanted to live ....like we all do.  RIP all those who died in the most horrific and scary way so we can have our veal or beef fillet and not think about who it was before it hit the dinner plates.,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,Cows have always been one of my favorite animals :) His story made me cry  am so glad hes safe and living the life he deserves.,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,I love you Frank happy you made it !!!! <3,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,Jon Stewart!,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,Love you Tracy and Jon Stewart!! So abundantly happy you are so wonderful to those animals in need!! Way to go Tracy!!,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,So Glad frank managed to  Escape!!!! Animals sense  what's  going to  happen to  them he knew  what was  coming  so made a  run for it . Really  happy for  Frank ! pity  about all the  others . A Huge Thank you for the people  that saved his life . You are one in a million .,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,What about the owner who was cheated out of his livestock monetary value?  the meat from that cow could have got a pretty penny!  at least some NY steak and nice Rib-eyes! shame on the rooters for turning their backs on the farmers who work hard all day to feed the livestock and fatten them up so they are nice and plump with a good percentage of fat!,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,Vegan is joy for you  animals and the Planet. <3,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,Franks dream came true!,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,That slaughterhouse was Muslim.  Note the halal sign.,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,Happy for Frank. Sad for all the others.,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,Makes me cry!,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,THANK YOU SO MUCH... GOD BLESS YOU...,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,I cried more the last 2 minutes and 59 seconds than I think I did watching any of the other animal rights documentaries. This is so beautiful. THE most important reason I am so happy to be loving to California in less than a month is that I will be surrounded with so many more like minded individuals that do awesome shit like this. You guys are absolutely amazing people. Thank you so much on my behalf for all you do.,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,Hes so cute! Je wanted to live and im so glad he got his wish!,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,Goosebumps......,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,Halal is such a cruel method of killing animals.  They cut the animal's throat and let it choke on its own blood until it falls to the floor and bleeds out.  It is truly sickening that humans can do this and stand there and watch the animal die.  It is evil.,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,GREAT VICTORY.. THIS LITTLE GUY REALLY SAVED HIMSELF IN THE FIRST PLACE.. HE WANTED SOOO MUCH TO LIVE!!! SO HAPPY HE MADE IT.. AND THANKS FOR THE HELP!!!,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,Oh snap - _that_ Jon Stewart?? Good on him!,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,Thank you for all you do!,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,Happy tears :')),farmsanctuary,farmsanctuary1
kxh7nMZfy9w,Come back to us Stewart!,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,yay Frank is so beautiful.,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,Hundreds of steaks wasted,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,Frank is beautiful  glad he is living his life with the other precious cows.,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,One uplifting ending to an ongoing sad story.,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,thank you thank you.,farmsanctuary,farmsanctuary1
kxh7nMZfy9w,Thank you.,farmsanctuary,farmsanctuary1
NXdFbIwBP2Q,Richard Marx is the best singer out there he look handsome,farmsanctuary,farmsanctuary1
NXdFbIwBP2Q,Sounds like he's new to the gig. Love his music though.,farmsanctuary,farmsanctuary1
NXdFbIwBP2Q,Pleasant surprise knowing one of my favorite artists is supporting this cause. Much respect to Richard Marx.,farmsanctuary,farmsanctuary1
utJCRX5macU,Thankyou dear lady for your kindness to these animals I wonder what the world would be like if there weren't people like you who give love to these cruelly treated souls. Thankyou,farmsanctuary,farmsanctuary1
utJCRX5macU,Why do baby goats like to juimp so much . I have followed for awhile .,farmsanctuary,farmsanctuary1
utJCRX5macU,Thank you for the work you do.,farmsanctuary,farmsanctuary1
utJCRX5macU,Love your work and dedication!  G'od bless you and your team...,farmsanctuary,farmsanctuary1
R6rN_ARmHUQ,That hens breed is a hatch,farmsanctuary,farmsanctuary1
R6rN_ARmHUQ,congratulations to save her she  deserve to live and enjoy life with other hens  she is beautiful could you save more? she looks like alone. good job,farmsanctuary,farmsanctuary1
R6rN_ARmHUQ,She was always someone  people just didn't recognize that.,farmsanctuary,farmsanctuary1
R6rN_ARmHUQ,Thank you :-),farmsanctuary,farmsanctuary1
R6rN_ARmHUQ,She is so cute!  thank you for talking care of these beautiful creatures!....I do not understand why? I am givin you a like  and sudenly desapear  and came back to 0 likes,farmsanctuary,farmsanctuary1
mBjlrlBKUJI,Yum! Great video  looks delish :),farmsanctuary,farmsanctuary1
mBjlrlBKUJI,Looks delicious! I'm definitely going to make this. :),farmsanctuary,farmsanctuary1
mBjlrlBKUJI,Very nice video  question would this same recipe work for pancakes?,farmsanctuary,farmsanctuary1
mBjlrlBKUJI,Great!  Now I have to get a waffle iron!  LOL,farmsanctuary,farmsanctuary1
HyKhBpBZmcQ,beautiful inside and out,farmsanctuary,farmsanctuary1
HyKhBpBZmcQ,Stifler's Mom hahaha,farmsanctuary,farmsanctuary1
4k9V1d-6Cbk,The education you provide needs to be included in school curriculum.  We'd have no more carnivores period.,farmsanctuary,farmsanctuary1
4k9V1d-6Cbk,Loved the talk. Let her talk as long as she wants!,farmsanctuary,farmsanctuary1
4k9V1d-6Cbk,what a wonderfully inspiring talk...thank you!,farmsanctuary,farmsanctuary1
4k9V1d-6Cbk,so great !!!,farmsanctuary,farmsanctuary1
4k9V1d-6Cbk,inspirational,farmsanctuary,farmsanctuary1
4k9V1d-6Cbk,Cows should. Ever be taken rom the mothers,farmsanctuary,farmsanctuary1
4k9V1d-6Cbk,Cows should. Ever be taken rom the mother,farmsanctuary,farmsanctuary1
4k9V1d-6Cbk,Brilliant  moving  funny talk. You are amazing!,farmsanctuary,farmsanctuary1
aqu7EaYIAws,http://www.animalsoffarmsanctuary.com/post/154130017921/remembering-nikki-in-june-2008-the-course-of it's so sad!,farmsanctuary,farmsanctuary1
aqu7EaYIAws,Piggies turned me vegetarian and from there I went vegan,farmsanctuary,farmsanctuary1
aqu7EaYIAws,GO VEGAN !!!,farmsanctuary,farmsanctuary1
aqu7EaYIAws,Go vegan !,farmsanctuary,farmsanctuary1
aqu7EaYIAws,Here's to all the DIFFERENT humans who CHOOSE to make the world a REALLY better place--without excluding ANYONE.,farmsanctuary,farmsanctuary1
aqu7EaYIAws,You gave her happiness and a life worth living  which is why your mission/work is so important.  Thank you and peace to Nikki.,farmsanctuary,farmsanctuary1
aqu7EaYIAws,very sad but beautiful story.  Nikki was so blessed to find good human friends. beautifully narrated.,farmsanctuary,farmsanctuary1
aqu7EaYIAws,Brought tears. So sad such intelligent animals are treated so poorly. Go Vegan. Don't contribute to the abuse.,farmsanctuary,farmsanctuary1
aqu7EaYIAws,Thank you.,farmsanctuary,farmsanctuary1
aqu7EaYIAws,RIP Nikki pig!,farmsanctuary,farmsanctuary1
aqu7EaYIAws,beautiful story. thank you for sharing it with us. <3,farmsanctuary,farmsanctuary1
aqu7EaYIAws,:'(  Beautiful tribute to a sweet being. Thank you for taking such great care of her and her babies. Love you guys soooo much!!,farmsanctuary,farmsanctuary1
aqu7EaYIAws,I'm deeply sorry for your loss Susie and Farm Sanctuary. :(,farmsanctuary,farmsanctuary1
aqu7EaYIAws,Such a sweet story.  If only this could be the story of every pig's life.   Go vegan.,farmsanctuary,farmsanctuary1
aqu7EaYIAws,Goodbye  we love you Nikki!,farmsanctuary,farmsanctuary1
nGDQQpHkuHQ,none,farmsanctuary,farmsanctuary1
THxrDcqSh8E,Thanks to that employee!!! A true hero,farmsanctuary,farmsanctuary1
THxrDcqSh8E,Kill them and eat them dumb Neanderthals,farmsanctuary,farmsanctuary1
THxrDcqSh8E,if we all put our minds together and realize as a nation how many animals get slaughtered for profit we can demand change and we can save more lives and one day realize meat consumption isn't a healthy way of living. I love farm sanctuary for all they do.  there's nothing more enjoyable than saving a live .,farmsanctuary,farmsanctuary1
THxrDcqSh8E,They grew FAAAAAST. lol,farmsanctuary,farmsanctuary1
THxrDcqSh8E,COULD THIS VIDEO CONVINCE YOU TO STOP EATING PORK!!!,farmsanctuary,farmsanctuary1
THxrDcqSh8E,I applaud Farm Sanctuary. I recently campaigned in my state to get gestational crates banned and we won on election day. I only wish more animals could be saved like Julia. this is just the tip of the iceberg. so many animals are suffering.,farmsanctuary,farmsanctuary1
THxrDcqSh8E,Thank you so much for taking her in!,farmsanctuary,farmsanctuary1
THxrDcqSh8E,QUE HERMOSA MAMA FELIZ CON SUS BABIES! pobrecita tan maltratada  correo con mucha suerte de que este muchacho sintiera compasion con ella e hubiera lo necesario para salvarla del tormento que estaba viviendo THANKS TO THE FARM SANTUARIO FOR HELPING DEFENDLESS ANIMALS!,farmsanctuary,farmsanctuary1
THxrDcqSh8E,i'm so happy for them!,farmsanctuary,farmsanctuary1
THxrDcqSh8E,Yes to Compassion!,farmsanctuary,farmsanctuary1
HOf78IpYX9o,YYEESS,farmsanctuary,farmsanctuary1
HOf78IpYX9o,Wonderful !!!,farmsanctuary,farmsanctuary1
HOf78IpYX9o,Lovely people!,farmsanctuary,farmsanctuary1
wtke3fCe3HM,Happy Easter good girl Frances,farmsanctuary,farmsanctuary1
wtke3fCe3HM,No sheep are stupid,farmsanctuary,farmsanctuary1
wtke3fCe3HM,All those people saying that sheep sheering is abusive or awful... needs to see this video or real farmers.. sheep sheering (as with anything in taking care of an animal) doesn't have to be cruel or harmful.. in fact  many real farmers care about their animals and are gentle or loving towards them.,farmsanctuary,farmsanctuary1
wtke3fCe3HM,You are a clever girl frances,farmsanctuary,farmsanctuary1
wtke3fCe3HM,Happy new year,farmsanctuary,farmsanctuary1
wtke3fCe3HM,Merry Christmas,farmsanctuary,farmsanctuary1
wtke3fCe3HM,Merry Christmas Frances is a clever girl,farmsanctuary,farmsanctuary1
wtke3fCe3HM,You are a clever girl Frances,farmsanctuary,farmsanctuary1
wtke3fCe3HM,Great video! It would also be great to hear about how you shear differently than factory farms. I wouldn't want people to leave with the impression that store-bought wool is humane.,farmsanctuary,farmsanctuary1
wtke3fCe3HM,Frances is getting a cuddle,farmsanctuary,farmsanctuary1
wtke3fCe3HM,Frances is getting a cuddle,farmsanctuary,farmsanctuary1
wtke3fCe3HM,Giving Frances a cuddle you are treating them the sheep should be treated,farmsanctuary,farmsanctuary1
wtke3fCe3HM,and since it's so nice since their fleece they should be recompensed there should be food for more year there should be good sleeping Arrangements good not right but good that's they're fleece,farmsanctuary,farmsanctuary1
wtke3fCe3HM,Sheep are clever not stupid,farmsanctuary,farmsanctuary1
wtke3fCe3HM,you know a lot for not being the goat you guys exploit them because I know that one day did that calf went out with they released him after getting some ankles so-called surgery anyway he walked out with them and then you say sorry girl or boy we ready fed them that's messed up you guys should know when he's going to go out there and feed him first but are you guys really really suck because you lie,farmsanctuary,farmsanctuary1
wtke3fCe3HM,The way sheep are meant to be treated. No fear in their eyes and completely trusting,farmsanctuary,farmsanctuary1
wtke3fCe3HM,Those sheep are good girls cute sheep nice video do you want to watch mine happy Easter the sheep is getting a cuddle,farmsanctuary,farmsanctuary1
wtke3fCe3HM,I bet they feel kinda naked afterwards!  Ba-Ha-Ha!  ;),farmsanctuary,farmsanctuary1
wtke3fCe3HM,I thought shearing them wasnt vegan :/,farmsanctuary,farmsanctuary1
wtke3fCe3HM,1:04-1:10  woohoo(L)  we NAKED  yeah,farmsanctuary,farmsanctuary1
wtke3fCe3HM,I'm curious  what do you do with the whool you shear off them?,farmsanctuary,farmsanctuary1
F39qQ22XcJU,Thank you Tracey and Jon!,farmsanctuary,farmsanctuary1
nilfUxoBSY4,So PRESH!!!,farmsanctuary,farmsanctuary1
nilfUxoBSY4,His little face when he realized he wasn't alone :-),farmsanctuary,farmsanctuary1
nilfUxoBSY4,awwwh omg. she's so reminiscent of a puppy tbh... piglets and puppies should be equal :(,farmsanctuary,farmsanctuary1
nilfUxoBSY4,OMG that is so cute ;)),farmsanctuary,farmsanctuary1
nilfUxoBSY4,awww,farmsanctuary,farmsanctuary1
