videoId,comment,channelId,channelName
nd27T14Wz_s,You should teach Sparkleyboy (Jordan) some tricks with the impulse grenades,Hutch,shaun0728
nd27T14Wz_s,5:30 hutch kills ninja lol,Hutch,shaun0728
nd27T14Wz_s,I dont know whether it's just me but see when you win(you didn't do it in this episode) and u are like and aggressively happy and your just screaming. Its class cus ino that exact feeling.,Hutch,shaun0728
nd27T14Wz_s,8:28 Make it rain,Hutch,shaun0728
nd27T14Wz_s,finally an edited video,Hutch,shaun0728
nd27T14Wz_s,I can't play Fortnite because I'm fuckign trash at it  but I really enjoy watching you videos  Hutch.   I've been subsribed to you for a long time and you constantly keep your content fresh  and enterainging. Koodos  bud.,Hutch,shaun0728
nd27T14Wz_s,This might have been the best highlights video so far...,Hutch,shaun0728
nd27T14Wz_s,I know it might be a lot to ask Hutch  but  could you possibly try a Fails video  Clutch video and these highlight videos? Even if they're shorter videos it'd be nice to see you more often on the youtubes and might help with revenue too for your channel but the hell would I know? Just an idea. Keep up the great work  i've been subbed since the MW2 days so thank you for being great!,Hutch,shaun0728
nd27T14Wz_s,must have been a lot of work editing this  the outcome is great tho so worth! :),Hutch,shaun0728
nd27T14Wz_s,Sandy ravage <3  brings back memories just hearing his voice,Hutch,shaun0728
nd27T14Wz_s,Who won the bet ? :D,Hutch,shaun0728
nd27T14Wz_s,the fortnite grandmaster,Hutch,shaun0728
nd27T14Wz_s,I really enjoyed watching this. Had a smile on my face the whole video! "IDIOT!...",Hutch,shaun0728
nd27T14Wz_s,Lol  sick video hutchey poo,Hutch,shaun0728
nd27T14Wz_s,You are awesome Hutch,Hutch,shaun0728
nd27T14Wz_s,sweaty but very impressive.,Hutch,shaun0728
nd27T14Wz_s,Get yo ass in the kitchen and make me a beef sandwich hutch :),Hutch,shaun0728
nd27T14Wz_s,Haven't seen this type of emotion since the MW2 days.....this game must be good,Hutch,shaun0728
nd27T14Wz_s,Yelling compilation,Hutch,shaun0728
nd27T14Wz_s,Best highlights yet,Hutch,shaun0728
nd27T14Wz_s,omg i love mae. she dont take no shit!,Hutch,shaun0728
nd27T14Wz_s,Really phenomenal editing on this video hutch. Stay sexy.,Hutch,shaun0728
nd27T14Wz_s,you have an nra ad on the beginning of your video,Hutch,shaun0728
nd27T14Wz_s,been watching the stream lately and its fun to recognize some of the clips and remember the chat and reactions lol,Hutch,shaun0728
nd27T14Wz_s,5:02 Hutch: *teleports behind you* "Nothin personnel  kid",Hutch,shaun0728
nd27T14Wz_s,I really enjoy the edit on these highlight videos  keep up the great work Karyssa Killjoy.,Hutch,shaun0728
nd27T14Wz_s,5:06 "Yaaaay",Hutch,shaun0728
nd27T14Wz_s,:O pretty sure one of my highlights was in it near the end!,Hutch,shaun0728
nd27T14Wz_s,Gayness overload,Hutch,shaun0728
nd27T14Wz_s,Instant classic you beautiful bastard. Btw  since when did you grow a beard just from your neck? Hanging around apl too much....,Hutch,shaun0728
nd27T14Wz_s,The Goat,Hutch,shaun0728
nd27T14Wz_s,SCAR sounds different?,Hutch,shaun0728
nd27T14Wz_s,GET YOUR SHIT TOGETHER  MAE!,Hutch,shaun0728
nd27T14Wz_s,1:11 hahahahaha dead,Hutch,shaun0728
nd27T14Wz_s,Hutch  will you please just be my dad??,Hutch,shaun0728
nd27T14Wz_s,needs more popoffs,Hutch,shaun0728
nd27T14Wz_s,Gaming sex icon,Hutch,shaun0728
0LRbMLSvdzk,Hutch sucks so bad at scavenging  two videos ive seen of him playing this game  first one walks right past a Scar now in this video he walks right by a chest at 0:52. OPEN YA DAMN EYES,Hutch,shaun0728
0LRbMLSvdzk,Lmao  hutch singing classic rock,Hutch,shaun0728
0LRbMLSvdzk,Hutch you sexy beast  love the fortnite vids  even when you get rekt ;),Hutch,shaun0728
0LRbMLSvdzk,have you gotten gary the chinchila  hutch?,Hutch,shaun0728
0LRbMLSvdzk,Enjoying the Fortnite & CoD ww2 videos!! :D,Hutch,shaun0728
0LRbMLSvdzk,It would be really cool if you did a vid with no cam and just did a commentary and talked about stuff. I would watch it and then I would pay for a click farm in India to get it to 60 000 views.,Hutch,shaun0728
0LRbMLSvdzk,the amount of people who still dont know about the bus / tree of life amazes me,Hutch,shaun0728
0LRbMLSvdzk,well duh  youre playing with mouse and keyboard  of course youll have a better time shooting than on console.,Hutch,shaun0728
0LRbMLSvdzk,You really shouldn't need any aim assist with mouse and keyboard,Hutch,shaun0728
0LRbMLSvdzk,Clap Clap,Hutch,shaun0728
0LRbMLSvdzk,why does you web cam look like its in 480p,Hutch,shaun0728
0LRbMLSvdzk,Clutch master at the end,Hutch,shaun0728
0LRbMLSvdzk,I feel your pain.. I always get killed on that blood lust,Hutch,shaun0728
0LRbMLSvdzk,Why even add sprint when all u need is jump,Hutch,shaun0728
0LRbMLSvdzk,Hutch  just want to take a bit of time out my day to say... you are the fucking GOAT!,Hutch,shaun0728
0LRbMLSvdzk,Mike is beasting,Hutch,shaun0728
0LRbMLSvdzk,missed the crate at 53 seconds ;),Hutch,shaun0728
0LRbMLSvdzk,Burst> AR,Hutch,shaun0728
0LRbMLSvdzk,Aim assist is for noobs  back in my day all you could rely on was your eyes & your hands and we preferred it that way.,Hutch,shaun0728
0LRbMLSvdzk,I know you put one up yesterday but you really should be uploading a WW2 video daily right now. IMHO that is... I'm just a guy at work watching youtube wishing i had one to watch ;),Hutch,shaun0728
0LRbMLSvdzk,Sniping in Fortnite feels like sniping with the M24 rifle in Battlefield: Bad Company 2 I swear. Same range  velocity  drop rate.,Hutch,shaun0728
0LRbMLSvdzk,Why did you not take the shield at 14:00,Hutch,shaun0728
0LRbMLSvdzk,lmao i thought that was J until half way through,Hutch,shaun0728
0LRbMLSvdzk,Hey hutch  any videos with existential topics coming soon? I always enjoyed those  they felt real and not what most youtubers talked about,Hutch,shaun0728
0LRbMLSvdzk,Hutch's description of his sniping ability is the same way for me  but for Battlefield.,Hutch,shaun0728
0LRbMLSvdzk,really think rockets need a Nerf  even something as a firing delay  so that they don't have an advantage over shotguns at point blank range. I think it's a little ridiculous,Hutch,shaun0728
0LRbMLSvdzk,<3 you hutch.."sit back kick your feet up  and enjoy the fucking video" classic...,Hutch,shaun0728
0LRbMLSvdzk,This game has cosmetics now?,Hutch,shaun0728
0LRbMLSvdzk,15:13 look at the name of who diesel sploded smh..,Hutch,shaun0728
0LRbMLSvdzk,The only YT that i wack it to is u Hutch. And thats not a complement  it gets ugly. Lol,Hutch,shaun0728
0LRbMLSvdzk,Hutch  I trusted you and I'm not disappointed  Lagunitas is terrific. Took 3 months for the local beer store to get it in stock but it was well worth the wait!,Hutch,shaun0728
0LRbMLSvdzk,*sits back and enjoys the fucking video,Hutch,shaun0728
0LRbMLSvdzk,hutch is a greedy mf,Hutch,shaun0728
0LRbMLSvdzk,How can you understand so little about a game but do so well?!?!,Hutch,shaun0728
0LRbMLSvdzk,You play like a greedy cunt ( I'm not one to judge tho  I do this myself <3 ) great vids dude,Hutch,shaun0728
0LRbMLSvdzk,Im just now starting to use keyboard and mouse in this game  any tips on getting better? Its so hard for me.,Hutch,shaun0728
0LRbMLSvdzk,Watching you pros snipe is great! People just never stand still long enough for me to actually hit them   lol. Steep learning curve but it's fun playing - and that's all that matters.,Hutch,shaun0728
0LRbMLSvdzk,sniping in this game is similar to the older Battlefield games were hitting snipes was so rewarding,Hutch,shaun0728
0LRbMLSvdzk,As a person who's new to BR games (never played one) should I get Fortnite?,Hutch,shaun0728
0LRbMLSvdzk,why do you seem to ignore the ammo boxes? the green military style ammo boxes can be looted like chests for ammo.,Hutch,shaun0728
0LRbMLSvdzk,I like when you talk aggressive to me daddy,Hutch,shaun0728
0LRbMLSvdzk,I really like watching you snipe in this game so fucking satisfying,Hutch,shaun0728
0LRbMLSvdzk,The bullet drop in this game is really well done on snipers. I enjoy it too. I look forward to getting better at the game as I only have a couple hours played so far and am relatively new to the genre.,Hutch,shaun0728
